APÓLICE;NUMERO_PI;Municipio;UF;LATITUDE;LONGITUDE;CULTURA;STATUS;NOME;ÁREA GARANTIDA (ha)
4883610553;1065173672;SÃO GONÇALO DO PIAUÍ;PI;-5,99393;-42,7095;TRIGO;ATIVA;ROSINHA DO TRIGO;268,22
5984885700;6604474237;IBITITÁ;BA;-11,5414;-41,9748;BATATA;ATIVA;SEU PEDRO DA BATATA;23,32
1476183718;9972145879;SANTO AMARO DA IMPERATRIZ;SC;-27,6852;-48,7813;TRIGO;ATIVA;JOÃOZINHO DO ARROZ;78,39
4331714120;6163789526;IGARATINGA;MG;-19,9476;-44,7063;MILHO;ATIVA;ROSINHA DO ARROZ;334,94
9251491788;6455765088;SÃO PEDRO DA ÁGUA BRANCA;MA;-5,08472;-48,4291;BATATA;ATIVA;ZÉ DO ARROZ;388,87
4488171238;9781009870;CONCEIÇÃO DAS ALAGOAS;MG;-19,9172;-48,3839;MILHO;ATIVA;CHIQUINHA DA CEBOLA;270,88
2137544580;6359205071;CONGO;PB;-7,79078;-36,6581;SOJA;ATIVA;JUJU DO TRIGO;375,01
9790321662;8208857236;JACUÍ;MG;-21,0137;-46,7359;MAÇÃ;ATIVA;JUJU DA CEBOLA;7,74
2318152887;5004499026;SANTO ANTÔNIO DAS MISSÕES;RS;-28,514;-55,2251;SOJA;ATIVA;DONA LÚCIA DO MILHO;492,56
7655237723;9403674408;GUARANIAÇU;PR;-25,0968;-52,8755;MILHO;ATIVA;DONA LÚCIA DA CEBOLA;156,29
9417914442;4531230511;CONCEIÇÃO DE IPANEMA;MG;-19,9326;-41,6908;BATATA;ATIVA;LURDINHA DO TRIGO;457,1
8558031484;3136529983;SANT'ANA DO LIVRAMENTO;RS;-30,8773;-55,5392;BATATA;ATIVA;MARIAZINHA DO TRIGO;127,99
5291540631;8642799771;RODRIGUES ALVES;AC;-7,73864;-72,661;SOJA;ATIVA;TONHÃO DA BATATA;285,25
8332976451;8603449104;CONGO;PB;-7,79078;-36,6581;TRIGO;ATIVA;ZÉ SOJINHA;208,17
9393695116;3543146439;TABOLEIRO GRANDE;RN;-5,91948;-38,0367;SOJA;ATIVA;JUJU SOJINHA;340,82
3975431205;1730302074;SÃO FIDÉLIS;RJ;-21,6551;-41,756;MAÇÃ;ATIVA;MANÉ DO ALGODÃO;306,07
3766969403;9058836149;SÃO PAULO DAS MISSÕES;RS;-28,0195;-54,9404;BATATA;ATIVA;BETO DO TRIGO;62,05
2820660701;4345913142;MORPARÁ;BA;-11,5569;-43,2766;MAÇÃ;ATIVA;CHIQUINHA DO ALGODÃO;351,94
1545017078;4311714541;IÇARA;SC;-28,7132;-49,3087;BATATA;ATIVA;JUJU DA SOJA;487,78
9265041288;3076062959;IMBITUBA;SC;-28,2284;-48,6659;TRIGO;ATIVA;JOÃOZINHO DO ALGODÃO;451,81
2388748767;8754337404;SÃO SEBASTIÃO DA VARGEM ALEGRE;MG;-19,7477;-43,3679;MAÇÃ;ATIVA;ZÉ DO CAFÉ;252,98
6318248576;4929968685;ALTEROSA;MG;-21,2488;-46,1387;MILHO;ATIVA;TONHÃO DO CAFÉ;74,78
6121695588;1586198749;OTACÍLIO COSTA;SC;-27,4789;-50,1231;MILHO;ATIVA;MANÉ DO TOMATE;303,69
9248611988;9742750776;VÁRZEA DA PALMA;MG;-17,5944;-44,7226;TRIGO;ATIVA;DONA LÚCIA SOJINHA;214,3
5493441640;2574865253;MACAPARANA;PE;-7,55564;-35,4425;TRIGO;ATIVA;CHIQUINHA DO TOMATE;244,67
3466945745;5901929678;PARAÍSO DAS ÁGUAS;MS;-19,0216;-53,0116;SOJA;ATIVA;JOÃOZINHO DO TRIGO;191,41
3604960206;4942255779;MAURITI;CE;-7,38597;-38,7708;MAÇÃ;ATIVA;JOÃOZINHO DO ARROZ;65,55
6840554135;9475602253;RIBEIRA DO POMBAL;BA;-10,8373;-38,5382;SOJA;ATIVA;DONA LÚCIA DA CEBOLA;95,21
2419619909;5890631102;JOÃO MONLEVADE;MG;-19,8126;-43,1735;SOJA;ATIVA;SEU PEDRO DO TOMATE;477,65
7449025688;7043401637;ZORTÉA;SC;-27,4521;-51,552;MILHO;ATIVA;MANÉ DA CEBOLA;101,92
1801762047;6726473298;SACRAMENTO;MG;-19,8622;-47,4508;TRIGO;ATIVA;SEU PEDRO DO CAFÉ;73,57
9855230861;7861405307;PINTADAS;BA;-11,8117;-39,9009;MILHO;ATIVA;JOÃOZINHO DO CAFÉ;118,92
7589187827;7789403089;RIACHÃO;PB;-6,54269;-35,661;TRIGO;ATIVA;MARIAZINHA DO MILHO;47,53
2354930300;8739684145;PIQUEROBI;SP;-21,8747;-51,7282;MAÇÃ;ATIVA;MARIAZINHA DA BATATA;80,95
2936474956;3532800051;PRIMEIRO DE MAIO;PR;-22,8517;-51,0293;MILHO;ATIVA;TONHÃO DO CAFÉ;364,93
4534424276;3559952402;GETULINA;SP;-21,7961;-49,9312;TRIGO;ATIVA;JOÃOZINHO DO TOMATE;122,17
3655118014;4022686794;BRAZABRANTES;GO;-16,4281;-49,3863;TRIGO;ATIVA;TONHÃO DO CAFÉ;418,49
7763059736;2676143152;OLINDA;PE;-8,01017;-34,8545;BATATA;ATIVA;JUJU DA BATATA;290,96
1328644748;8516989923;CAJUEIRO;AL;-9,3994;-36,1559;SOJA;ATIVA;ROSINHA DA BATATA;316,9
6362260066;5084683758;SANTA RITA DE CÁSSIA;BA;-11,0063;-44,5255;MAÇÃ;ATIVA;TONHÃO SOJINHA;358,84
7451751603;5306770256;MAREMA;SC;-26,8024;-52,6264;MAÇÃ;ATIVA;MARIAZINHA DA CEBOLA;182,32
5325775814;4902563299;ESTRELA DE ALAGOAS;AL;-9,39089;-36,7644;SOJA;ATIVA;MANÉ DO TRIGO;330,04
8773414249;8318597823;APIÚNA;SC;-27,0375;-49,3885;TRIGO;ATIVA;SEU PEDRO DO ARROZ;337,26
5061952760;9037748993;NINA RODRIGUES;MA;-3,46788;-43,9134;SOJA;ATIVA;TONHÃO DA CEBOLA;118,85
9042313712;8038312533;GAROPABA;SC;-28,0275;-48,6192;BATATA;ATIVA;LURDINHA DO ALGODÃO;296,18
9575082137;1192251309;NINA RODRIGUES;MA;-3,46788;-43,9134;MILHO;ATIVA;DONA LÚCIA DA CEBOLA;424,59
5032577672;1082924297;BOM CONSELHO;PE;-9,16919;-36,6857;MAÇÃ;ATIVA;JOÃOZINHO DO TOMATE;227,37
7923781402;2039871941;RIO BANANAL;ES;-19,2719;-40,3366;SOJA;ATIVA;ROSINHA DO ALGODÃO;19,56
8617673028;3510080635;BOM JARDIM DA SERRA;SC;-28,3377;-49,6373;MILHO;ATIVA;JOÃOZINHO DO TOMATE;74,7
9915100868;6873740718;GRAVATAL;SC;-28,3208;-49,0427;MILHO;ATIVA;LURDINHA DO TOMATE;147,11
7393133771;4333550458;RIACHUELO;SE;-10,735;-37,1966;SOJA;ATIVA;JUJU DA SOJA;407,64
2409339535;1276260085;MONJOLOS;MG;-18,3245;-44,118;MAÇÃ;ATIVA;JUJU DO TOMATE;227,68
2215779896;6313567280;TAGUATINGA;TO;-12,4026;-46,437;MAÇÃ;ATIVA;ROSINHA DO TRIGO;308,25
2368432860;4571822709;SÃO JOÃO DA VARJOTA;PI;-6,94082;-41,8889;TRIGO;ATIVA;ZÉ SOJINHA;339,27
8487909832;3403206149;SÃO JOSÉ DO INHACORÁ;RS;-27,7251;-54,1275;BATATA;ATIVA;DONA LÚCIA DO MILHO;235,88
6411956968;2977723292;POCRANE;MG;-19,6208;-41,6334;MILHO;ATIVA;MARIAZINHA DO ARROZ;420,21
6486809013;4831871549;VIRMOND;PR;-25,3829;-52,1987;MILHO;ATIVA;MARIAZINHA DO MILHO;205,63
5892773347;9088764473;BARRA DO JACARÉ;PR;-23,116;-50,1842;TRIGO;ATIVA;MANÉ DO MILHO;285,21
5517339985;1924502250;ITAPORANGA D'AJUDA;SE;-10,99;-37,3078;MILHO;ATIVA;MARIAZINHA DA SOJA;360,15
9242241900;7171114224;MOMBUCA;SP;-22,9285;-47,559;MILHO;ATIVA;BETO DO TOMATE;12,28
8670133715;5847270909;JOÃO MONLEVADE;MG;-19,8126;-43,1735;MAÇÃ;ATIVA;ZÉ DO ARROZ;480,87
3236629338;2680367909;GRAVATAÍ;RS;-29,9413;-50,9869;TRIGO;ATIVA;LURDINHA DO ARROZ;438,27
6583909097;4165792680;TELHA;SE;-10,2064;-36,8818;BATATA;ATIVA;JOÃOZINHO DO MILHO;392,72
4682533829;1169805797;FAZENDA NOVA;GO;-16,1834;-50,7781;SOJA;ATIVA;JUJU DA CEBOLA;40,4
9206448547;1966849294;ITACAJÁ;TO;-8,39293;-47,7726;BATATA;ATIVA;MARIAZINHA DA SOJA;245,45
5145028199;9740691736;TIMBÓ GRANDE;SC;-26,6127;-50,6607;SOJA;ATIVA;MARIAZINHA SOJINHA;137,93
7482857468;9712547077;IRAÍ;RS;-27,1951;-53,2543;SOJA;ATIVA;CHIQUINHA DO ARROZ;314,84
5782711564;6621175224;ITABELA;BA;-16,5732;-39,5593;MAÇÃ;ATIVA;JUJU DO TRIGO;108,5
4153983152;5472017428;TAQUARUSSU;MS;-22,4898;-53,3519;SOJA;ATIVA;TONHÃO DA SOJA;426,16
9001078580;2539691063;RIO DAS ANTAS;SC;-26,8946;-51,0674;MILHO;ATIVA;JOÃOZINHO SOJINHA;76,56
1267392688;9304720104;MAMBORÊ;PR;-24,317;-52,5271;SOJA;ATIVA;JUJU DA CEBOLA;398,29
5910799271;3510912618;RIACHÃO DO JACUÍPE;BA;-11,8067;-39,3818;BATATA;ATIVA;CHIQUINHA DO TRIGO;65,66
9776177999;5697826879;PATIS;MG;-16,0773;-44,0787;BATATA;ATIVA;BETO DO TOMATE;377,01
1005782342;9350003244;SANTA MARIA DA BOA VISTA;PE;-8,79766;-39,8241;BATATA;ATIVA;DONA LÚCIA DO ALGODÃO;106,59
7408088674;1619339749;TANQUE D'ARCA;AL;-9,53379;-36,4366;BATATA;ATIVA;JUJU DO MILHO;367,87
9442365917;1320566563;UNAÍ;MG;-16,3592;-46,9022;TRIGO;ATIVA;TONHÃO DO ALGODÃO;387,4
1654048206;8981827152;HELIÓPOLIS;BA;-10,6825;-38,2907;SOJA;ATIVA;LURDINHA SOJINHA;395,35
2697709461;5923923022;SÃO JOÃO DO PARAÍSO;MA;-6,45634;-47,0594;MILHO;ATIVA;ZÉ DA CEBOLA;223,06
4247089638;9297501757;CIPÓ;BA;-11,1032;-38,5179;BATATA;ATIVA;DONA LÚCIA DO ARROZ;419,1
8315826251;9997305472;LEOPOLDO DE BULHÕES;GO;-16,619;-48,7428;SOJA;ATIVA;LURDINHA DA BATATA;162,57
3685024143;6748219802;ARAÇOIABA;PE;-7,78391;-35,0809;MAÇÃ;ATIVA;ZÉ DO TRIGO;237,14
8868079641;4090554779;BOA NOVA;BA;-14,3598;-40,2064;SOJA;ATIVA;JUJU DA SOJA;423,84
5849441720;1253032827;ÁGUA DOCE DO NORTE;ES;-18,5482;-40,9854;MILHO;ATIVA;BETO DA SOJA;123,59
7735690260;4848986056;SÃO MANOEL DO PARANÁ;PR;-23,3941;-52,6454;TRIGO;ATIVA;ZÉ DO CAFÉ;153,42
6755593831;5057349495;BARRA DO OURO;TO;-7,69593;-47,6776;BATATA;ATIVA;ROSINHA DO TRIGO;172,32
1481073451;9050283300;SANTO ANTÔNIO DOS LOPES;MA;-4,86613;-44,3653;BATATA;ATIVA;BETO DO ARROZ;237,31
3559768542;1497441945;RELVADO;RS;-29,1164;-52,0778;TRIGO;ATIVA;ROSINHA DO ARROZ;181,59
7719688395;5211424492;IBIÚNA;SP;-23,6596;-47,223;BATATA;ATIVA;JOÃOZINHO DO TRIGO;302,06
4198720089;8140577154;NOVA ALIANÇA;SP;-21,0156;-49,4986;MILHO;ATIVA;LURDINHA SOJINHA;336,54
5210047679;2522525069;AREADO;MG;-21,3572;-46,1421;MILHO;ATIVA;MANÉ DA CEBOLA;39,03
5809519419;2140666295;SÃO DOMINGOS DO CARIRI;PB;-7,63273;-36,4374;MAÇÃ;ATIVA;MARIAZINHA DO ALGODÃO;137,81
3609580648;9213652277;VARGEM;SP;-22,887;-46,4124;TRIGO;ATIVA;BETO DO ARROZ;257,49
8032427394;3256399309;SENADOR SALGADO FILHO;RS;-28,025;-54,5507;TRIGO;ATIVA;MARIAZINHA DA BATATA;314,57
5228567076;7930731177;TAILÂNDIA;PA;-2,94584;-48,9489;SOJA;ATIVA;JUJU SOJINHA;464,87
7057532806;2867259783;TACURU;MS;-23,636;-55,0141;SOJA;ATIVA;LURDINHA DA BATATA;423,83
2621523483;4238695505;ELDORADO DO CARAJÁS;PA;-6,10389;-49,3553;TRIGO;ATIVA;JOÃOZINHO DO ARROZ;405,84
6245077348;6626156110;CAMAMU;BA;-13,9398;-39,1071;MAÇÃ;ATIVA;JUJU DA CEBOLA;252,57
1330454480;9327968684;LORETO;MA;-7,08111;-45,1451;MAÇÃ;ATIVA;ROSINHA DO TOMATE;342,33
6217650717;5621038678;DATAS;MG;-18,4478;-43,6591;MAÇÃ;ATIVA;MARIAZINHA DA BATATA;310,49
6624498165;2502063518;NOVA MARINGÁ;MT;-13,0136;-57,0908;SOJA;ATIVA;DONA LÚCIA DO MILHO;483,15
4015567654;8516925013;GETULINA;SP;-21,7961;-49,9312;SOJA;ATIVA;BETO DO CAFÉ;194,16
4494828793;7403024459;MIRANDA DO NORTE;MA;-3,56313;-44,5814;SOJA;ATIVA;ZÉ DO CAFÉ;223,1
9812097111;9300355227;TUCURUÍ;PA;-3,7657;-49,6773;MAÇÃ;ATIVA;BETO DA BATATA;220,03
5245382042;8998223401;SANTOS;SP;-23,9535;-46,335;MAÇÃ;ATIVA;TONHÃO SOJINHA;381,51
7517959000;4659577807;IACRI;SP;-21,8572;-50,6932;MILHO;ATIVA;SEU PEDRO DO ARROZ;108,05
8099295079;5021955549;BONITO;PE;-8,47163;-35,7292;BATATA;ATIVA;TONHÃO DO TRIGO;291,89
7272472756;6058630008;CAPELINHA;MG;-17,6888;-42,5147;MILHO;ATIVA;MARIAZINHA DO MILHO;86,79
1982681360;3289928077;GUADALUPE;PI;-6,78285;-43,5594;BATATA;ATIVA;SEU PEDRO SOJINHA;311,3
3786708525;8019644202;COELHO NETO;MA;-4,25245;-43,0108;TRIGO;ATIVA;CHIQUINHA DA SOJA;375,57
5827869112;5314897481;UBAITABA;BA;-14,303;-39,3222;MILHO;ATIVA;SEU PEDRO DA CEBOLA;17,16
4198702601;1317059780;ALMIRANTE TAMANDARÉ DO SUL;RS;-28,1149;-52,9142;TRIGO;ATIVA;ROSINHA DO ARROZ;244,62
9471282472;9373862297;SÃO FÉLIX DO CORIBE;BA;-13,4019;-44,1837;MILHO;ATIVA;LURDINHA SOJINHA;363,23
3999543841;4858812032;PARANAPUÃ;SP;-20,1048;-50,5886;MILHO;ATIVA;ROSINHA DA CEBOLA;439,62
3715077696;4264146900;NOSSA SENHORA DE NAZARÉ;PI;-4,63019;-42,173;TRIGO;ATIVA;ZÉ SOJINHA;209,45
2954618470;1115971560;DOM SILVÉRIO;MG;-20,1627;-42,9627;SOJA;ATIVA;JUJU DO CAFÉ;247,07
1143256042;5089445280;ÁGUAS DE CHAPECÓ;SC;-27,0754;-52,9808;MILHO;ATIVA;LURDINHA SOJINHA;60,88
8784230336;8233322433;ANDRELÂNDIA;MG;-21,7411;-44,3117;MILHO;ATIVA;MANÉ SOJINHA;416,59
8296110849;5881091256;IGUAPE;SP;-24,699;-47,5537;MAÇÃ;ATIVA;BETO DO MILHO;127,86
4142983715;7974112732;CASSILÂNDIA;MS;-19,1179;-51,7313;TRIGO;ATIVA;DONA LÚCIA DO TOMATE;37,32
5983961977;3899225881;IGUARACY;PE;-7,83222;-37,5082;TRIGO;ATIVA;JUJU SOJINHA;491,65
9843870517;9019780564;RIO DE CONTAS;BA;-13,5852;-41,8048;BATATA;ATIVA;ROSINHA DA CEBOLA;159
6265026927;2259500644;CUITÉ DE MAMANGUAPE;PB;-6,91292;-35,2502;TRIGO;ATIVA;ZÉ SOJINHA;61,74
4301341205;9342853692;SÃO JOÃO DO PACUÍ;MG;-16,5373;-44,5134;SOJA;ATIVA;JOÃOZINHO SOJINHA;349,52
6132199915;6463039420;PRATA DO PIAUÍ;PI;-5,67265;-42,2046;MILHO;ATIVA;TONHÃO DO ARROZ;361,62
4727878121;4457395210;JACARÉ DOS HOMENS;AL;-9,63545;-37,2076;SOJA;ATIVA;MARIAZINHA DO MILHO;241,27
6362172852;1070999264;JUSSARA;GO;-15,8659;-50,8668;SOJA;ATIVA;SEU PEDRO DO ALGODÃO;434,12
1525565694;5373555600;LAPÃO;BA;-11,3851;-41,8286;MAÇÃ;ATIVA;DONA LÚCIA DA SOJA;473,37
7202439341;4924259585;URUÇUCA;BA;-14,5963;-39,2851;TRIGO;ATIVA;ROSINHA DA CEBOLA;67,31
5779647192;2082728746;FEIRA NOVA;SE;-10,2616;-37,3147;MILHO;ATIVA;BETO DA CEBOLA;138,73
2992259977;9452392277;PAINEL;SC;-27,9234;-50,0972;TRIGO;ATIVA;MANÉ DO TRIGO;444,23
5860844571;6992126121;GUAÇUÍ;ES;-20,7668;-41,6734;TRIGO;ATIVA;TONHÃO SOJINHA;183,49
2717118452;1810820512;ITAPECERICA;MG;-20,4704;-45,127;BATATA;ATIVA;SEU PEDRO DO ALGODÃO;90,22
7550705034;9547998301;CAFELÂNDIA;PR;-24,6189;-53,3207;TRIGO;ATIVA;CHIQUINHA DA CEBOLA;382,84
7454985165;8322335381;PINHEIRAL;RJ;-22,5172;-44,0022;SOJA;ATIVA;MANÉ DA SOJA;490,35
3719522465;7358004930;OLIVEDOS;PB;-6,98434;-36,241;SOJA;ATIVA;LURDINHA DO TRIGO;220,46
5757360004;8768392377;COLÔNIA DO GURGUÉIA;PI;-8,1837;-43,794;BATATA;ATIVA;ROSINHA DO MILHO;415,54
6270159799;8762392480;CRISTALINA;GO;-16,7676;-47,6131;MILHO;ATIVA;JUJU DO ARROZ;58,55
7325372025;6342058217;LAGOA SALGADA;RN;-6,12295;-35,4724;BATATA;ATIVA;LURDINHA DO CAFÉ;428,71
8960456342;1309165945;ITAITUBA;PA;-4,2667;-55,9926;TRIGO;ATIVA;JUJU DA CEBOLA;349,09
3771510399;4192321314;EXTREMOZ;RN;-5,70143;-35,3048;SOJA;ATIVA;ROSINHA DO MILHO;87,03
5045803278;7577844046;DOMINGOS MARTINS;ES;-20,3603;-40,6594;SOJA;ATIVA;CHIQUINHA DA SOJA;52,34
9932241172;2931156440;JENIPAPO DE MINAS;MG;-17,0831;-42,2589;TRIGO;ATIVA;DONA LÚCIA DA SOJA;93,5
7684740830;9526330365;NOVO SÃO JOAQUIM;MT;-14,9054;-53,0194;MILHO;ATIVA;CHIQUINHA DO ALGODÃO;274,16
7590780513;9835213086;PAJEÚ DO PIAUÍ;PI;-7,85508;-42,8248;MAÇÃ;ATIVA;ROSINHA DO ARROZ;312,98
3226707548;6423830310;ITAPUÍ;SP;-22,2324;-48,7197;BATATA;ATIVA;CHIQUINHA DO TOMATE;93,2
1382099474;9019224391;PENÁPOLIS;SP;-21,4148;-50,0769;TRIGO;ATIVA;CHIQUINHA SOJINHA;490,77
1380153135;7939804996;MALHADA;BA;-14,3371;-43,7686;BATATA;ATIVA;CHIQUINHA DA CEBOLA;472,12
4312880823;3859081415;CASCAVEL;PR;-24,9573;-53,459;SOJA;ATIVA;ROSINHA DA BATATA;155,33
9062257515;1681139553;SÃO PAULO DAS MISSÕES;RS;-28,0195;-54,9404;MILHO;ATIVA;MANÉ DO TRIGO;218,39
8875912549;5793408021;ANGRA DOS REIS;RJ;-23,0011;-44,3196;MAÇÃ;ATIVA;BETO SOJINHA;79,24
9227248334;2656685485;JOÃO DIAS;RN;-6,27215;-37,7885;MILHO;ATIVA;SEU PEDRO DO MILHO;66,93
9435580194;2802611162;CAPETINGA;MG;-20,6163;-47,0571;BATATA;ATIVA;MANÉ SOJINHA;32,52
9542474354;9595973250;SALTO DA DIVISA;MG;-16,0063;-39,9391;BATATA;ATIVA;TONHÃO DO TRIGO;230,8
7858799501;4184953321;JOÃO PESSOA;PB;-7,11509;-34,8641;MAÇÃ;ATIVA;ZÉ DO TRIGO;329,15
3281774943;1123397062;CAMANDUCAIA;MG;-22,7515;-46,1494;MILHO;ATIVA;DONA LÚCIA DA SOJA;465,45
7343521726;9343894479;TURVO;SC;-28,9272;-49,6831;MILHO;ATIVA;ROSINHA DO TRIGO;154,4
5120764478;6751550764;ABAIARA;CE;-7,34588;-39,0416;MILHO;ATIVA;ROSINHA DO MILHO;332,21
7712709229;2369300310;BALNEÁRIO CAMBORIÚ;SC;-26,9926;-48,6352;BATATA;ATIVA;ROSINHA DO TOMATE;434,17
3265276577;5496504021;RIBEIRÃO CORRENTE;SP;-20,4579;-47,5904;BATATA;ATIVA;SEU PEDRO DO CAFÉ;218,91
1815172423;1367928385;ABAETÉ;MG;-19,1551;-45,4444;MAÇÃ;ATIVA;JOÃOZINHO DA BATATA;217,48
4143837572;5073976085;BOA VISTA DAS MISSÕES;RS;-27,6671;-53,3102;SOJA;ATIVA;ROSINHA DO TOMATE;473,82
2870878814;3838356828;ALIANÇA;PE;-7,60398;-35,2227;SOJA;ATIVA;MARIAZINHA DO TOMATE;447,03
8644157352;5249235225;MARATÁ;RS;-29,5457;-51,5573;TRIGO;ATIVA;BETO DO ALGODÃO;277,38
1493128281;8537893307;JATAIZINHO;PR;-23,2578;-50,9777;BATATA;ATIVA;JOÃOZINHO DO ARROZ;347,4
7429016255;1711297367;SEVERÍNIA;SP;-20,8108;-48,8054;TRIGO;ATIVA;DONA LÚCIA SOJINHA;494,2
5497327810;2992425346;XAPURI;AC;-10,6516;-68,4969;MILHO;ATIVA;TONHÃO DO CAFÉ;137,75
8323462492;9731426524;RUBIM;MG;-16,3775;-40,5397;SOJA;ATIVA;JOÃOZINHO DA SOJA;1,19
6436212266;2005749073;CACHOEIRA DO PIRIÁ;PA;-1,75974;-46,5459;MILHO;ATIVA;SEU PEDRO DA BATATA;63,97
1149436064;7852846710;LENÇÓIS;BA;-12,5616;-41,3928;SOJA;ATIVA;SEU PEDRO DA SOJA;319,74
5448198388;4663666822;VILA NOVA DOS MARTÍRIOS;MA;-5,18889;-48,1336;SOJA;ATIVA;DONA LÚCIA DO MILHO;193,47
3701043211;5844601305;WESTFÁLIA;RS;-29,4263;-51,7645;BATATA;ATIVA;JOÃOZINHO DO ALGODÃO;157,78
6407746181;8975591153;VISTA ALEGRE DO PRATA;RS;-28,8052;-51,7947;MILHO;ATIVA;SEU PEDRO DO CAFÉ;445,22
7456290752;5966612239;CARNAUBAL;CE;-4,15985;-40,9413;SOJA;ATIVA;MARIAZINHA DO TOMATE;403,6
4388206125;4317728795;FLORIANO;PI;-6,77182;-43,0241;MAÇÃ;ATIVA;ROSINHA DO CAFÉ;380,15
5945569361;2928066167;BOQUIM;SE;-11,1397;-37,6195;BATATA;ATIVA;JUJU DO TRIGO;297,17
7319236015;9984128862;ANCHIETA;SC;-26,5382;-53,3319;TRIGO;ATIVA;ROSINHA DO ALGODÃO;233,15
6665232335;7810791143;SÃO FELIPE D'OESTE;RO;-11,9023;-61,5026;TRIGO;ATIVA;CHIQUINHA DO MILHO;282,44
5373445426;8168030263;RIO DO ANTÔNIO;BA;-14,4071;-42,0721;SOJA;ATIVA;ZÉ DA CEBOLA;311,68
1239758075;9272296894;SÃO FRANCISCO DO OESTE;RN;-5,97472;-38,1519;MAÇÃ;ATIVA;BETO DA CEBOLA;476,64
4700142946;9323751124;GURJÃO;PB;-7,24833;-36,4923;BATATA;ATIVA;LURDINHA DO TOMATE;455,88
2274021468;3540708704;SÃO JOSÉ DA SAFIRA;MG;-18,3243;-42,1431;MAÇÃ;ATIVA;ROSINHA SOJINHA;80
9026123665;6532833194;SANTA LEOPOLDINA;ES;-20,0999;-40,527;MAÇÃ;ATIVA;MANÉ DA BATATA;305,18
8718736400;9487485243;DIVINOLÂNDIA DE MINAS;MG;-18,8004;-42,6103;SOJA;ATIVA;ROSINHA DO ARROZ;186,98
5621063731;6275328182;FORQUETINHA;RS;-29,3828;-52,0981;MAÇÃ;ATIVA;ROSINHA DA BATATA;299,88
9377308883;9365763233;GLORINHA;RS;-29,8798;-50,7734;MAÇÃ;ATIVA;DONA LÚCIA DO TRIGO;84,5
4179183651;4683370585;RIO PARDO;RS;-29,988;-52,3711;TRIGO;ATIVA;CHIQUINHA SOJINHA;186,48
5416518066;5282516846;GUARATINGA;BA;-16,5833;-39,7847;MILHO;ATIVA;ZÉ DO ARROZ;204,3
6502640824;7595100849;PERDIZES;MG;-19,3434;-47,2963;MILHO;ATIVA;CHIQUINHA DO CAFÉ;257,59
2759434951;2748960989;CAJURI;MG;-20,7903;-42,7925;MAÇÃ;ATIVA;ROSINHA DO ARROZ;138,36
9821795636;5705842144;SÃO JOSÉ DO POVO;MT;-16,4549;-54,2487;BATATA;ATIVA;ROSINHA DA SOJA;262,45
8946715482;8977395292;GUAXUPÉ;MG;-21,305;-46,7081;TRIGO;ATIVA;ROSINHA DO TRIGO;226,37
5719011606;1837771646;ABDON BATISTA;SC;-27,6126;-51,0233;BATATA;ATIVA;LURDINHA DO ARROZ;363,37
9417212213;4383373358;ANTÔNIO CARLOS;MG;-21,321;-43,7451;MAÇÃ;ATIVA;DONA LÚCIA DO MILHO;190,35
4958466727;8577411169;ENTRE RIOS DE MINAS;MG;-20,6706;-44,0654;SOJA;ATIVA;JUJU DO ALGODÃO;8,21
3035768932;7598558228;IPANEMA;MG;-19,7992;-41,7164;BATATA;ATIVA;JOÃOZINHO DO ALGODÃO;32,17
9000547493;4234503546;HIDROLÂNDIA;GO;-16,9626;-49,2265;MILHO;ATIVA;CHIQUINHA DO ARROZ;268,16
8606355742;1749000583;TRÊS LAGOAS;MS;-20,7849;-51,7007;MILHO;ATIVA;ROSINHA DO TOMATE;486,85
4376881866;6175703804;PEDRINÓPOLIS;MG;-19,2241;-47,4579;SOJA;ATIVA;LURDINHA DO MILHO;477,44
5259053444;9692170575;DOURADINA;PR;-23,3807;-53,2918;MILHO;ATIVA;MARIAZINHA DA BATATA;71,31
7864908768;5735938981;ARAGUATINS;TO;-5,64659;-48,1232;TRIGO;ATIVA;CHIQUINHA DO TRIGO;397,12
1785229421;3228055286;CONCEIÇÃO DO RIO VERDE;MG;-21,8778;-45,087;TRIGO;ATIVA;TONHÃO DO TRIGO;316,95
4173325627;4089764950;ITAPICURU;BA;-11,3088;-38,2262;MILHO;ATIVA;MANÉ DA SOJA;213,98
3987229647;9149606562;MACAPARANA;PE;-7,55564;-35,4425;TRIGO;ATIVA;JOÃOZINHO DO TRIGO;162,84
8629494144;9525720141;LUZILÂNDIA;PI;-3,4683;-42,3718;MAÇÃ;ATIVA;MANÉ DO TOMATE;452,43
6748829071;3722082866;GUAPIMIRIM;RJ;-22,5347;-42,9895;MILHO;ATIVA;MARIAZINHA DO MILHO;310,71
1405083951;6319624512;MARICÁ;RJ;-22,9354;-42,8246;BATATA;ATIVA;LURDINHA SOJINHA;346,37
5521266871;6737509213;GUATAPARÁ;SP;-21,4944;-48,0356;MAÇÃ;ATIVA;ROSINHA DA BATATA;191,15
4120896692;8868103121;OURO VERDE DE MINAS;MG;-18,0719;-41,2734;MAÇÃ;ATIVA;DONA LÚCIA DA SOJA;8,95
6637452275;9908022204;PAULO LOPES;SC;-27,9607;-48,6864;BATATA;ATIVA;MANÉ DA SOJA;272,45
7231337539;3570368015;CARIRI DO TOCANTINS;TO;-11,8881;-49,1609;MILHO;ATIVA;ROSINHA DA BATATA;81,85
